,CodEstacao,DataHora,Vazao,Nivel,Chuva,Data,Hora
0,45840000,2021-06-01 23:45:00 ,34.16,90.00,0.00,2021-06-01,23:45:00
1,45840000,2021-06-01 23:30:00 ,34.16,90.00,0.00,2021-06-01,23:30:00
2,45840000,2021-06-01 23:15:00 ,34.16,90.00,0.00,2021-06-01,23:15:00
3,45840000,2021-06-01 23:00:00 ,34.16,90.00,0.00,2021-06-01,23:00:00
4,45840000,2021-06-01 22:45:00 ,34.16,90.00,0.00,2021-06-01,22:45:00
5,45840000,2021-06-01 22:30:00 ,34.16,90.00,0.00,2021-06-01,22:30:00
6,45840000,2021-06-01 22:15:00 ,34.16,90.00,0.00,2021-06-01,22:15:00
7,45840000,2021-06-01 22:00:00 ,34.16,90.00,0.00,2021-06-01,22:00:00
8,45840000,2021-06-01 21:45:00 ,34.16,90.00,0.00,2021-06-01,21:45:00
9,45840000,2021-06-01 21:30:00 ,33.45,89.00,0.00,2021-06-01,21:30:00
10,45840000,2021-06-01 21:15:00 ,34.16,90.00,0.00,2021-06-01,21:15:00
11,45840000,2021-06-01 21:00:00 ,34.16,90.00,0.00,2021-06-01,21:00:00
12,45840000,2021-06-01 20:45:00 ,34.16,90.00,0.00,2021-06-01,20:45:00
13,45840000,2021-06-01 20:30:00 ,34.16,90.00,0.00,2021-06-01,20:30:00
14,45840000,2021-06-01 20:15:00 ,33.45,89.00,0.00,2021-06-01,20:15:00
15,45840000,2021-06-01 20:00:00 ,33.45,89.00,0.00,2021-06-01,20:00:00
16,45840000,2021-06-01 19:45:00 ,33.45,89.00,0.00,2021-06-01,19:45:00
17,45840000,2021-06-01 19:30:00 ,33.45,89.00,0.00,2021-06-01,19:30:00
18,45840000,2021-06-01 19:15:00 ,33.45,89.00,0.00,2021-06-01,19:15:00
19,45840000,2021-06-01 19:00:00 ,33.45,89.00,0.00,2021-06-01,19:00:00
20,45840000,2021-06-01 18:45:00 ,33.45,89.00,0.00,2021-06-01,18:45:00
21,45840000,2021-06-01 18:30:00 ,34.16,90.00,0.00,2021-06-01,18:30:00
22,45840000,2021-06-01 18:15:00 ,33.45,89.00,0.00,2021-06-01,18:15:00
23,45840000,2021-06-01 18:00:00 ,33.45,89.00,0.00,2021-06-01,18:00:00
24,45840000,2021-06-01 17:45:00 ,33.45,89.00,0.00,2021-06-01,17:45:00
25,45840000,2021-06-01 17:30:00 ,33.45,89.00,0.00,2021-06-01,17:30:00
26,45840000,2021-06-01 17:15:00 ,33.45,89.00,0.00,2021-06-01,17:15:00
27,45840000,2021-06-01 17:00:00 ,33.45,89.00,0.00,2021-06-01,17:00:00
28,45840000,2021-06-01 16:45:00 ,33.45,89.00,0.00,2021-06-01,16:45:00
29,45840000,2021-06-01 16:30:00 ,34.16,90.00,0.00,2021-06-01,16:30:00
30,45840000,2021-06-01 16:15:00 ,33.45,89.00,0.00,2021-06-01,16:15:00
31,45840000,2021-06-01 16:00:00 ,33.45,89.00,0.00,2021-06-01,16:00:00
32,45840000,2021-06-01 15:45:00 ,33.45,89.00,0.00,2021-06-01,15:45:00
33,45840000,2021-06-01 15:30:00 ,33.45,89.00,0.00,2021-06-01,15:30:00
34,45840000,2021-06-01 15:15:00 ,33.45,89.00,0.00,2021-06-01,15:15:00
35,45840000,2021-06-01 15:00:00 ,33.45,89.00,0.00,2021-06-01,15:00:00
36,45840000,2021-06-01 14:45:00 ,33.45,89.00,0.00,2021-06-01,14:45:00
37,45840000,2021-06-01 14:30:00 ,33.45,89.00,0.00,2021-06-01,14:30:00
38,45840000,2021-06-01 14:15:00 ,33.45,89.00,0.00,2021-06-01,14:15:00
39,45840000,2021-06-01 14:00:00 ,33.45,89.00,0.00,2021-06-01,14:00:00
40,45840000,2021-06-01 13:45:00 ,33.45,89.00,0.00,2021-06-01,13:45:00
41,45840000,2021-06-01 13:30:00 ,33.45,89.00,0.00,2021-06-01,13:30:00
42,45840000,2021-06-01 13:15:00 ,33.45,89.00,0.00,2021-06-01,13:15:00
43,45840000,2021-06-01 13:00:00 ,33.45,89.00,0.00,2021-06-01,13:00:00
44,45840000,2021-06-01 12:45:00 ,33.45,89.00,0.00,2021-06-01,12:45:00
45,45840000,2021-06-01 12:30:00 ,33.45,89.00,0.00,2021-06-01,12:30:00
46,45840000,2021-06-01 12:15:00 ,33.45,89.00,0.00,2021-06-01,12:15:00
47,45840000,2021-06-01 12:00:00 ,33.45,89.00,0.00,2021-06-01,12:00:00
48,45840000,2021-06-01 11:45:00 ,33.45,89.00,0.00,2021-06-01,11:45:00
49,45840000,2021-06-01 11:30:00 ,33.45,89.00,0.00,2021-06-01,11:30:00
50,45840000,2021-06-01 11:15:00 ,33.45,89.00,0.00,2021-06-01,11:15:00
51,45840000,2021-06-01 11:00:00 ,33.45,89.00,0.00,2021-06-01,11:00:00
52,45840000,2021-06-01 10:45:00 ,33.45,89.00,0.00,2021-06-01,10:45:00
53,45840000,2021-06-01 10:30:00 ,33.45,89.00,0.00,2021-06-01,10:30:00
54,45840000,2021-06-01 10:15:00 ,33.45,89.00,0.00,2021-06-01,10:15:00
55,45840000,2021-06-01 10:00:00 ,33.45,89.00,0.00,2021-06-01,10:00:00
56,45840000,2021-06-01 09:45:00 ,33.45,89.00,0.00,2021-06-01,09:45:00
57,45840000,2021-06-01 09:30:00 ,33.45,89.00,0.00,2021-06-01,09:30:00
58,45840000,2021-06-01 09:15:00 ,33.45,89.00,0.00,2021-06-01,09:15:00
59,45840000,2021-06-01 09:00:00 ,33.45,89.00,0.00,2021-06-01,09:00:00
60,45840000,2021-06-01 08:45:00 ,33.45,89.00,0.00,2021-06-01,08:45:00
61,45840000,2021-06-01 08:30:00 ,33.45,89.00,0.00,2021-06-01,08:30:00
62,45840000,2021-06-01 08:15:00 ,33.45,89.00,0.00,2021-06-01,08:15:00
63,45840000,2021-06-01 08:00:00 ,33.45,89.00,0.00,2021-06-01,08:00:00
64,45840000,2021-06-01 07:45:00 ,33.45,89.00,0.00,2021-06-01,07:45:00
65,45840000,2021-06-01 07:30:00 ,34.16,90.00,0.00,2021-06-01,07:30:00
66,45840000,2021-06-01 07:15:00 ,34.16,90.00,0.00,2021-06-01,07:15:00
67,45840000,2021-06-01 07:00:00 ,33.45,89.00,0.00,2021-06-01,07:00:00
68,45840000,2021-06-01 06:45:00 ,34.16,90.00,0.00,2021-06-01,06:45:00
69,45840000,2021-06-01 06:30:00 ,33.45,89.00,0.00,2021-06-01,06:30:00
70,45840000,2021-06-01 06:15:00 ,33.45,89.00,0.00,2021-06-01,06:15:00
71,45840000,2021-06-01 06:00:00 ,33.45,89.00,0.00,2021-06-01,06:00:00
72,45840000,2021-06-01 05:45:00 ,33.45,89.00,0.00,2021-06-01,05:45:00
73,45840000,2021-06-01 05:30:00 ,34.16,90.00,0.00,2021-06-01,05:30:00
74,45840000,2021-06-01 05:15:00 ,34.16,90.00,0.00,2021-06-01,05:15:00
75,45840000,2021-06-01 05:00:00 ,33.45,89.00,0.00,2021-06-01,05:00:00
76,45840000,2021-06-01 04:45:00 ,34.16,90.00,0.00,2021-06-01,04:45:00
77,45840000,2021-06-01 04:30:00 ,33.45,89.00,0.00,2021-06-01,04:30:00
78,45840000,2021-06-01 04:15:00 ,34.16,90.00,0.00,2021-06-01,04:15:00
79,45840000,2021-06-01 04:00:00 ,34.16,90.00,0.00,2021-06-01,04:00:00
80,45840000,2021-06-01 03:45:00 ,34.16,90.00,0.00,2021-06-01,03:45:00
81,45840000,2021-06-01 03:30:00 ,34.16,90.00,0.00,2021-06-01,03:30:00
82,45840000,2021-06-01 03:15:00 ,33.45,89.00,0.00,2021-06-01,03:15:00
83,45840000,2021-06-01 03:00:00 ,34.16,90.00,0.00,2021-06-01,03:00:00
84,45840000,2021-06-01 02:45:00 ,34.16,90.00,0.00,2021-06-01,02:45:00
85,45840000,2021-06-01 02:30:00 ,34.16,90.00,0.00,2021-06-01,02:30:00
86,45840000,2021-06-01 02:15:00 ,34.16,90.00,0.00,2021-06-01,02:15:00
87,45840000,2021-06-01 02:00:00 ,34.16,90.00,0.00,2021-06-01,02:00:00
88,45840000,2021-06-01 01:45:00 ,34.16,90.00,0.00,2021-06-01,01:45:00
89,45840000,2021-06-01 01:30:00 ,34.16,90.00,0.00,2021-06-01,01:30:00
90,45840000,2021-06-01 01:15:00 ,34.16,90.00,0.00,2021-06-01,01:15:00
91,45840000,2021-06-01 01:00:00 ,34.16,90.00,0.00,2021-06-01,01:00:00
92,45840000,2021-06-01 00:45:00 ,34.16,90.00,0.00,2021-06-01,00:45:00
93,45840000,2021-06-01 00:30:00 ,34.16,90.00,0.00,2021-06-01,00:30:00
94,45840000,2021-06-01 00:15:00 ,34.16,90.00,0.00,2021-06-01,00:15:00
95,45840000,2021-06-01 00:00:00 ,34.16,90.00,0.00,2021-06-01,00:00:00
96,45840000,2021-05-31 23:45:00 ,34.16,90.00,0.00,2021-05-31,23:45:00
97,45840000,2021-05-31 23:30:00 ,34.16,90.00,0.00,2021-05-31,23:30:00
98,45840000,2021-05-31 23:15:00 ,34.16,90.00,0.00,2021-05-31,23:15:00
99,45840000,2021-05-31 23:00:00 ,34.16,90.00,0.00,2021-05-31,23:00:00
100,45840000,2021-05-31 22:45:00 ,34.16,90.00,0.00,2021-05-31,22:45:00
101,45840000,2021-05-31 22:30:00 ,34.16,90.00,0.00,2021-05-31,22:30:00
102,45840000,2021-05-31 22:15:00 ,34.16,90.00,0.00,2021-05-31,22:15:00
103,45840000,2021-05-31 22:00:00 ,34.16,90.00,0.00,2021-05-31,22:00:00
104,45840000,2021-05-31 21:45:00 ,34.16,90.00,0.00,2021-05-31,21:45:00
105,45840000,2021-05-31 21:30:00 ,34.16,90.00,0.00,2021-05-31,21:30:00
106,45840000,2021-05-31 21:15:00 ,34.16,90.00,0.00,2021-05-31,21:15:00
107,45840000,2021-05-31 21:00:00 ,34.16,90.00,0.00,2021-05-31,21:00:00
108,45840000,2021-05-31 20:45:00 ,34.16,90.00,0.00,2021-05-31,20:45:00
109,45840000,2021-05-31 20:30:00 ,34.16,90.00,0.00,2021-05-31,20:30:00
110,45840000,2021-05-31 20:15:00 ,34.16,90.00,0.00,2021-05-31,20:15:00
111,45840000,2021-05-31 20:00:00 ,34.16,90.00,0.00,2021-05-31,20:00:00
112,45840000,2021-05-31 19:45:00 ,34.16,90.00,0.00,2021-05-31,19:45:00
113,45840000,2021-05-31 19:30:00 ,34.16,90.00,0.00,2021-05-31,19:30:00
114,45840000,2021-05-31 19:15:00 ,34.16,90.00,0.00,2021-05-31,19:15:00
115,45840000,2021-05-31 19:00:00 ,34.16,90.00,0.00,2021-05-31,19:00:00
116,45840000,2021-05-31 18:45:00 ,34.16,90.00,0.00,2021-05-31,18:45:00
117,45840000,2021-05-31 18:30:00 ,34.16,90.00,0.00,2021-05-31,18:30:00
118,45840000,2021-05-31 18:15:00 ,34.16,90.00,0.00,2021-05-31,18:15:00
119,45840000,2021-05-31 18:00:00 ,34.16,90.00,0.00,2021-05-31,18:00:00
120,45840000,2021-05-31 17:45:00 ,34.16,90.00,0.00,2021-05-31,17:45:00
121,45840000,2021-05-31 17:30:00 ,34.16,90.00,0.00,2021-05-31,17:30:00
122,45840000,2021-05-31 17:15:00 ,34.16,90.00,0.00,2021-05-31,17:15:00
123,45840000,2021-05-31 17:00:00 ,33.45,89.00,0.00,2021-05-31,17:00:00
124,45840000,2021-05-31 16:45:00 ,34.16,90.00,0.00,2021-05-31,16:45:00
125,45840000,2021-05-31 16:30:00 ,34.16,90.00,0.00,2021-05-31,16:30:00
126,45840000,2021-05-31 16:15:00 ,34.16,90.00,0.00,2021-05-31,16:15:00
127,45840000,2021-05-31 16:00:00 ,34.16,90.00,0.00,2021-05-31,16:00:00
128,45840000,2021-05-31 15:45:00 ,34.16,90.00,0.00,2021-05-31,15:45:00
129,45840000,2021-05-31 15:30:00 ,34.16,90.00,0.00,2021-05-31,15:30:00
130,45840000,2021-05-31 15:15:00 ,33.45,89.00,0.00,2021-05-31,15:15:00
131,45840000,2021-05-31 15:00:00 ,33.45,89.00,0.00,2021-05-31,15:00:00
132,45840000,2021-05-31 14:45:00 ,34.16,90.00,0.00,2021-05-31,14:45:00
133,45840000,2021-05-31 14:30:00 ,33.45,89.00,0.00,2021-05-31,14:30:00
134,45840000,2021-05-31 14:15:00 ,34.16,90.00,0.00,2021-05-31,14:15:00
135,45840000,2021-05-31 14:00:00 ,34.16,90.00,0.00,2021-05-31,14:00:00
136,45840000,2021-05-31 13:45:00 ,34.16,90.00,0.00,2021-05-31,13:45:00
137,45840000,2021-05-31 13:30:00 ,34.16,90.00,0.00,2021-05-31,13:30:00
138,45840000,2021-05-31 13:15:00 ,33.45,89.00,0.00,2021-05-31,13:15:00
139,45840000,2021-05-31 13:00:00 ,34.16,90.00,0.00,2021-05-31,13:00:00
140,45840000,2021-05-31 12:45:00 ,34.16,90.00,0.00,2021-05-31,12:45:00
141,45840000,2021-05-31 12:30:00 ,34.16,90.00,0.00,2021-05-31,12:30:00
142,45840000,2021-05-31 12:15:00 ,34.16,90.00,0.00,2021-05-31,12:15:00
143,45840000,2021-05-31 12:00:00 ,34.16,90.00,0.00,2021-05-31,12:00:00
144,45840000,2021-05-31 11:45:00 ,34.16,90.00,0.00,2021-05-31,11:45:00
145,45840000,2021-05-31 11:30:00 ,33.45,89.00,0.00,2021-05-31,11:30:00
146,45840000,2021-05-31 11:15:00 ,34.16,90.00,0.00,2021-05-31,11:15:00
147,45840000,2021-05-31 11:00:00 ,34.16,90.00,0.00,2021-05-31,11:00:00
148,45840000,2021-05-31 10:45:00 ,33.45,89.00,0.00,2021-05-31,10:45:00
149,45840000,2021-05-31 10:30:00 ,34.16,90.00,0.00,2021-05-31,10:30:00
150,45840000,2021-05-31 10:15:00 ,34.16,90.00,0.00,2021-05-31,10:15:00
151,45840000,2021-05-31 10:00:00 ,34.16,90.00,0.00,2021-05-31,10:00:00
152,45840000,2021-05-31 09:45:00 ,34.16,90.00,0.00,2021-05-31,09:45:00
153,45840000,2021-05-31 09:30:00 ,34.16,90.00,0.00,2021-05-31,09:30:00
154,45840000,2021-05-31 09:15:00 ,34.16,90.00,0.00,2021-05-31,09:15:00
155,45840000,2021-05-31 09:00:00 ,34.16,90.00,0.00,2021-05-31,09:00:00
156,45840000,2021-05-31 08:45:00 ,34.16,90.00,0.00,2021-05-31,08:45:00
157,45840000,2021-05-31 08:30:00 ,34.16,90.00,0.00,2021-05-31,08:30:00
158,45840000,2021-05-31 08:15:00 ,34.16,90.00,0.00,2021-05-31,08:15:00
159,45840000,2021-05-31 08:00:00 ,34.16,90.00,0.00,2021-05-31,08:00:00
160,45840000,2021-05-31 07:45:00 ,34.16,90.00,0.00,2021-05-31,07:45:00
161,45840000,2021-05-31 07:30:00 ,34.16,90.00,0.00,2021-05-31,07:30:00
162,45840000,2021-05-31 07:15:00 ,34.16,90.00,0.00,2021-05-31,07:15:00
163,45840000,2021-05-31 07:00:00 ,34.16,90.00,0.00,2021-05-31,07:00:00
164,45840000,2021-05-31 06:45:00 ,34.16,90.00,0.00,2021-05-31,06:45:00
165,45840000,2021-05-31 06:30:00 ,34.16,90.00,0.00,2021-05-31,06:30:00
166,45840000,2021-05-31 06:15:00 ,34.16,90.00,0.00,2021-05-31,06:15:00
167,45840000,2021-05-31 06:00:00 ,34.16,90.00,0.00,2021-05-31,06:00:00
168,45840000,2021-05-31 05:45:00 ,34.16,90.00,0.00,2021-05-31,05:45:00
169,45840000,2021-05-31 05:30:00 ,34.16,90.00,0.00,2021-05-31,05:30:00
