,CodEstacao,DataHora,Vazao,Nivel,Chuva,Data,Hora
0,46675000,2021-06-01 23:45:00 ,,,0.00,2021-06-01,23:45:00
1,46675000,2021-06-01 23:30:00 ,,,0.00,2021-06-01,23:30:00
2,46675000,2021-06-01 23:15:00 ,,,0.00,2021-06-01,23:15:00
3,46675000,2021-06-01 23:00:00 ,,,0.00,2021-06-01,23:00:00
4,46675000,2021-06-01 22:45:00 ,,,0.00,2021-06-01,22:45:00
5,46675000,2021-06-01 22:30:00 ,,,0.00,2021-06-01,22:30:00
6,46675000,2021-06-01 22:15:00 ,,,0.00,2021-06-01,22:15:00
7,46675000,2021-06-01 22:00:00 ,,,0.00,2021-06-01,22:00:00
8,46675000,2021-06-01 21:45:00 ,,,0.00,2021-06-01,21:45:00
9,46675000,2021-06-01 21:30:00 ,,,0.00,2021-06-01,21:30:00
10,46675000,2021-06-01 21:15:00 ,,,0.00,2021-06-01,21:15:00
11,46675000,2021-06-01 21:00:00 ,,,0.00,2021-06-01,21:00:00
12,46675000,2021-06-01 20:45:00 ,,,0.00,2021-06-01,20:45:00
13,46675000,2021-06-01 20:30:00 ,,,0.00,2021-06-01,20:30:00
14,46675000,2021-06-01 20:15:00 ,,,0.00,2021-06-01,20:15:00
15,46675000,2021-06-01 20:00:00 ,,,0.00,2021-06-01,20:00:00
16,46675000,2021-06-01 19:45:00 ,,,0.00,2021-06-01,19:45:00
17,46675000,2021-06-01 19:30:00 ,,,0.00,2021-06-01,19:30:00
18,46675000,2021-06-01 19:15:00 ,,,0.00,2021-06-01,19:15:00
19,46675000,2021-06-01 19:00:00 ,,,0.00,2021-06-01,19:00:00
20,46675000,2021-06-01 18:45:00 ,,,0.00,2021-06-01,18:45:00
21,46675000,2021-06-01 18:30:00 ,,,0.00,2021-06-01,18:30:00
22,46675000,2021-06-01 18:15:00 ,,,0.00,2021-06-01,18:15:00
23,46675000,2021-06-01 18:00:00 ,,,0.00,2021-06-01,18:00:00
24,46675000,2021-06-01 17:45:00 ,,,0.00,2021-06-01,17:45:00
25,46675000,2021-06-01 17:30:00 ,,,0.00,2021-06-01,17:30:00
26,46675000,2021-06-01 17:15:00 ,,,0.00,2021-06-01,17:15:00
27,46675000,2021-06-01 17:00:00 ,,,0.00,2021-06-01,17:00:00
28,46675000,2021-06-01 16:45:00 ,,,0.00,2021-06-01,16:45:00
29,46675000,2021-06-01 16:30:00 ,,,0.00,2021-06-01,16:30:00
30,46675000,2021-06-01 16:15:00 ,,,0.00,2021-06-01,16:15:00
31,46675000,2021-06-01 16:00:00 ,,,0.00,2021-06-01,16:00:00
32,46675000,2021-06-01 15:45:00 ,,,0.00,2021-06-01,15:45:00
33,46675000,2021-06-01 15:30:00 ,,,0.00,2021-06-01,15:30:00
34,46675000,2021-06-01 15:15:00 ,,,0.00,2021-06-01,15:15:00
35,46675000,2021-06-01 15:00:00 ,,,0.00,2021-06-01,15:00:00
36,46675000,2021-06-01 14:45:00 ,,,0.00,2021-06-01,14:45:00
37,46675000,2021-06-01 14:30:00 ,,,0.00,2021-06-01,14:30:00
38,46675000,2021-06-01 14:15:00 ,,,0.00,2021-06-01,14:15:00
39,46675000,2021-06-01 14:00:00 ,,,0.00,2021-06-01,14:00:00
40,46675000,2021-06-01 13:45:00 ,,,0.00,2021-06-01,13:45:00
41,46675000,2021-06-01 13:30:00 ,,,0.00,2021-06-01,13:30:00
42,46675000,2021-06-01 13:15:00 ,,,0.00,2021-06-01,13:15:00
43,46675000,2021-06-01 13:00:00 ,,,0.00,2021-06-01,13:00:00
44,46675000,2021-06-01 12:45:00 ,,,0.00,2021-06-01,12:45:00
45,46675000,2021-06-01 12:30:00 ,,,0.00,2021-06-01,12:30:00
46,46675000,2021-06-01 12:15:00 ,,,0.00,2021-06-01,12:15:00
47,46675000,2021-06-01 12:00:00 ,,,0.00,2021-06-01,12:00:00
48,46675000,2021-06-01 11:45:00 ,,,0.00,2021-06-01,11:45:00
49,46675000,2021-06-01 11:30:00 ,,,0.00,2021-06-01,11:30:00
50,46675000,2021-06-01 11:15:00 ,,,0.00,2021-06-01,11:15:00
51,46675000,2021-06-01 11:00:00 ,,,0.00,2021-06-01,11:00:00
52,46675000,2021-06-01 10:45:00 ,,,0.00,2021-06-01,10:45:00
53,46675000,2021-06-01 10:30:00 ,,,0.00,2021-06-01,10:30:00
54,46675000,2021-06-01 10:15:00 ,,,0.00,2021-06-01,10:15:00
55,46675000,2021-06-01 10:00:00 ,,,0.00,2021-06-01,10:00:00
56,46675000,2021-06-01 09:45:00 ,,,0.00,2021-06-01,09:45:00
57,46675000,2021-06-01 09:30:00 ,,,0.00,2021-06-01,09:30:00
58,46675000,2021-06-01 09:15:00 ,,,0.00,2021-06-01,09:15:00
59,46675000,2021-06-01 09:00:00 ,,,0.00,2021-06-01,09:00:00
60,46675000,2021-06-01 08:45:00 ,,,0.00,2021-06-01,08:45:00
61,46675000,2021-06-01 08:30:00 ,,,0.00,2021-06-01,08:30:00
62,46675000,2021-06-01 08:15:00 ,,,0.00,2021-06-01,08:15:00
63,46675000,2021-06-01 08:00:00 ,,,0.00,2021-06-01,08:00:00
