,CodEstacao,DataHora,Vazao,Nivel,Chuva,Data,Hora
0,46590000,2021-06-01 23:45:00 ,28.93,39.00,0.00,2021-06-01,23:45:00
1,46590000,2021-06-01 23:30:00 ,28.93,39.00,0.00,2021-06-01,23:30:00
2,46590000,2021-06-01 23:15:00 ,29.38,40.00,0.00,2021-06-01,23:15:00
3,46590000,2021-06-01 23:00:00 ,28.93,39.00,0.00,2021-06-01,23:00:00
4,46590000,2021-06-01 22:45:00 ,29.38,40.00,0.00,2021-06-01,22:45:00
5,46590000,2021-06-01 22:30:00 ,29.38,40.00,0.00,2021-06-01,22:30:00
6,46590000,2021-06-01 22:15:00 ,29.38,40.00,0.00,2021-06-01,22:15:00
7,46590000,2021-06-01 22:00:00 ,29.38,40.00,0.00,2021-06-01,22:00:00
8,46590000,2021-06-01 21:45:00 ,29.38,40.00,0.00,2021-06-01,21:45:00
9,46590000,2021-06-01 21:30:00 ,29.38,40.00,0.00,2021-06-01,21:30:00
10,46590000,2021-06-01 21:15:00 ,29.38,40.00,0.00,2021-06-01,21:15:00
11,46590000,2021-06-01 21:00:00 ,29.38,40.00,0.00,2021-06-01,21:00:00
12,46590000,2021-06-01 20:45:00 ,29.38,40.00,0.00,2021-06-01,20:45:00
13,46590000,2021-06-01 20:30:00 ,29.38,40.00,0.00,2021-06-01,20:30:00
14,46590000,2021-06-01 20:15:00 ,29.38,40.00,0.00,2021-06-01,20:15:00
15,46590000,2021-06-01 20:00:00 ,29.38,40.00,0.00,2021-06-01,20:00:00
16,46590000,2021-06-01 19:45:00 ,29.38,40.00,0.00,2021-06-01,19:45:00
17,46590000,2021-06-01 19:30:00 ,29.38,40.00,0.00,2021-06-01,19:30:00
18,46590000,2021-06-01 19:15:00 ,29.38,40.00,0.00,2021-06-01,19:15:00
19,46590000,2021-06-01 19:00:00 ,29.38,40.00,0.00,2021-06-01,19:00:00
20,46590000,2021-06-01 18:45:00 ,28.93,39.00,0.00,2021-06-01,18:45:00
21,46590000,2021-06-01 18:30:00 ,29.38,40.00,0.00,2021-06-01,18:30:00
22,46590000,2021-06-01 18:15:00 ,28.93,39.00,0.00,2021-06-01,18:15:00
23,46590000,2021-06-01 18:00:00 ,28.93,39.00,0.00,2021-06-01,18:00:00
24,46590000,2021-06-01 17:45:00 ,28.93,39.00,0.00,2021-06-01,17:45:00
25,46590000,2021-06-01 17:30:00 ,28.93,39.00,0.00,2021-06-01,17:30:00
26,46590000,2021-06-01 17:15:00 ,28.93,39.00,0.00,2021-06-01,17:15:00
27,46590000,2021-06-01 17:00:00 ,28.93,39.00,0.00,2021-06-01,17:00:00
28,46590000,2021-06-01 16:45:00 ,28.93,39.00,0.00,2021-06-01,16:45:00
29,46590000,2021-06-01 16:30:00 ,28.93,39.00,0.00,2021-06-01,16:30:00
30,46590000,2021-06-01 16:15:00 ,28.93,39.00,0.00,2021-06-01,16:15:00
31,46590000,2021-06-01 16:00:00 ,28.93,39.00,0.00,2021-06-01,16:00:00
32,46590000,2021-06-01 15:45:00 ,28.93,39.00,0.00,2021-06-01,15:45:00
33,46590000,2021-06-01 15:30:00 ,28.93,39.00,0.00,2021-06-01,15:30:00
34,46590000,2021-06-01 15:15:00 ,29.38,40.00,0.00,2021-06-01,15:15:00
35,46590000,2021-06-01 15:00:00 ,29.38,40.00,0.00,2021-06-01,15:00:00
36,46590000,2021-06-01 14:45:00 ,29.38,40.00,0.00,2021-06-01,14:45:00
37,46590000,2021-06-01 14:30:00 ,29.38,40.00,0.00,2021-06-01,14:30:00
38,46590000,2021-06-01 14:15:00 ,29.38,40.00,0.00,2021-06-01,14:15:00
39,46590000,2021-06-01 14:00:00 ,29.38,40.00,0.00,2021-06-01,14:00:00
40,46590000,2021-06-01 13:45:00 ,29.38,40.00,0.00,2021-06-01,13:45:00
41,46590000,2021-06-01 13:30:00 ,29.83,41.00,0.00,2021-06-01,13:30:00
42,46590000,2021-06-01 13:15:00 ,29.83,41.00,0.00,2021-06-01,13:15:00
43,46590000,2021-06-01 13:00:00 ,29.83,41.00,0.00,2021-06-01,13:00:00
44,46590000,2021-06-01 12:45:00 ,29.38,40.00,0.00,2021-06-01,12:45:00
