;data;hora;chuva;nivel;vazao diaria
0;2021-06-01;23:45:00;0.0;56.0;0.0
1;2021-06-01;23:30:00;0.0;56.0;0.0
2;2021-06-01;23:15:00;0.0;56.0;0.0
3;2021-06-01;23:00:00;0.0;56.0;0.0
4;2021-06-01;22:45:00;0.0;56.0;0.0
5;2021-06-01;22:30:00;0.0;56.0;0.0
6;2021-06-01;22:15:00;0.0;56.0;0.0
7;2021-06-01;22:00:00;0.0;56.0;0.0
8;2021-06-01;21:45:00;0.0;56.0;0.0
9;2021-06-01;21:30:00;0.0;56.0;0.0
10;2021-06-01;21:15:00;0.0;56.0;0.0
11;2021-06-01;21:00:00;0.0;56.0;0.0
12;2021-06-01;20:45:00;0.0;56.0;0.0
13;2021-06-01;20:30:00;0.0;56.0;0.0
14;2021-06-01;20:15:00;0.0;56.0;0.0
15;2021-06-01;20:00:00;0.0;56.0;0.0
16;2021-06-01;19:45:00;0.0;56.0;0.0
17;2021-06-01;19:30:00;0.0;56.0;0.0
18;2021-06-01;19:15:00;0.0;56.0;0.0
19;2021-06-01;19:00:00;0.0;56.0;0.0
20;2021-06-01;18:45:00;0.0;56.0;0.0
21;2021-06-01;18:30:00;0.0;56.0;0.0
22;2021-06-01;18:15:00;0.0;56.0;0.0
23;2021-06-01;18:00:00;0.0;56.0;0.0
24;2021-06-01;17:45:00;0.0;56.0;0.0
25;2021-06-01;17:30:00;0.0;56.0;0.0
26;2021-06-01;17:15:00;0.0;56.0;0.0
27;2021-06-01;17:00:00;0.0;56.0;0.0
28;2021-06-01;16:45:00;0.0;56.0;0.0
29;2021-06-01;16:30:00;0.0;56.0;0.0
30;2021-06-01;16:15:00;0.0;56.0;0.0
31;2021-06-01;16:00:00;0.0;56.0;0.0
32;2021-06-01;15:45:00;0.0;56.0;0.0
33;2021-06-01;15:30:00;0.0;56.0;0.0
34;2021-06-01;15:15:00;0.0;56.0;0.0
35;2021-06-01;15:00:00;0.0;56.0;0.0
36;2021-06-01;14:45:00;0.0;56.0;0.0
37;2021-06-01;14:30:00;0.0;56.0;0.0
38;2021-06-01;14:15:00;0.0;56.0;0.0
39;2021-06-01;14:00:00;0.0;56.0;0.0
40;2021-06-01;13:45:00;0.0;56.0;0.0
41;2021-06-01;13:30:00;0.0;56.0;0.0
42;2021-06-01;13:15:00;0.0;56.0;0.0
43;2021-06-01;13:00:00;0.0;56.0;0.0
44;2021-06-01;12:45:00;0.0;56.0;0.0
45;2021-06-01;12:30:00;0.0;56.0;0.0
46;2021-06-01;12:15:00;0.0;56.0;0.0
47;2021-06-01;12:00:00;0.0;56.0;0.0
48;2021-06-01;11:45:00;0.0;56.0;0.0
49;2021-06-01;11:30:00;0.0;56.0;0.0
50;2021-06-01;11:15:00;0.0;56.0;0.0
51;2021-06-01;11:00:00;0.0;56.0;0.0
52;2021-06-01;10:45:00;0.0;56.0;0.0
53;2021-06-01;10:30:00;0.0;56.0;0.0
54;2021-06-01;10:15:00;0.0;56.0;0.0
55;2021-06-01;10:00:00;0.0;56.0;0.0
56;2021-06-01;09:45:00;0.0;56.0;0.0
57;2021-06-01;09:30:00;0.0;56.0;0.0
58;2021-06-01;09:15:00;0.0;56.0;0.0
59;2021-06-01;09:00:00;0.0;56.0;0.0
60;2021-06-01;08:45:00;0.0;56.0;0.0
61;2021-06-01;08:30:00;0.0;56.0;0.0
62;2021-06-01;08:15:00;0.0;56.0;0.0
63;2021-06-01;08:00:00;0.0;56.0;0.0
64;2021-06-01;07:45:00;0.0;56.0;0.0
65;2021-06-01;07:30:00;0.0;56.0;0.0
66;2021-06-01;07:15:00;0.0;56.0;0.0
67;2021-06-01;07:00:00;0.0;56.0;0.0
68;2021-06-01;06:45:00;0.0;56.0;0.0
69;2021-06-01;06:30:00;0.0;56.0;0.0
70;2021-06-01;06:15:00;0.0;56.0;0.0
71;2021-06-01;06:00:00;0.0;56.0;0.0
72;2021-06-01;05:45:00;0.0;56.0;0.0
73;2021-06-01;05:30:00;0.0;56.0;0.0
74;2021-06-01;05:15:00;0.0;56.0;0.0
75;2021-06-01;05:00:00;0.0;56.0;0.0
76;2021-06-01;04:45:00;0.0;55.0;0.0
77;2021-06-01;04:30:00;0.0;56.0;0.0
78;2021-06-01;04:15:00;0.0;55.0;0.0
79;2021-06-01;04:00:00;0.0;55.0;0.0
80;2021-06-01;03:45:00;0.0;55.0;0.0
81;2021-06-01;03:30:00;0.0;56.0;0.0
82;2021-06-01;03:15:00;0.0;56.0;0.0
83;2021-06-01;03:00:00;0.0;55.0;0.0
84;2021-06-01;02:45:00;0.0;56.0;0.0
85;2021-06-01;02:30:00;0.0;55.0;0.0
86;2021-06-01;02:15:00;0.0;56.0;0.0
87;2021-06-01;02:00:00;0.0;55.0;0.0
88;2021-06-01;01:45:00;0.0;55.0;0.0
89;2021-06-01;01:30:00;0.0;56.0;0.0
90;2021-06-01;01:15:00;0.0;56.0;0.0
91;2021-06-01;01:00:00;0.0;56.0;0.0
92;2021-06-01;00:45:00;0.0;56.0;0.0
93;2021-06-01;00:30:00;0.0;56.0;0.0
94;2021-06-01;00:15:00;0.0;56.0;0.0
95;2021-06-01;00:00:00;0.0;56.0;12.618105263157899
96;2021-05-31;23:45:00;0.0;56.0;12.618105263157899
97;2021-05-31;23:30:00;0.0;56.0;12.618105263157899
98;2021-05-31;23:15:00;0.0;56.0;12.618105263157899
99;2021-05-31;23:00:00;0.0;56.0;12.618105263157899
100;2021-05-31;22:45:00;0.0;56.0;12.618105263157899
101;2021-05-31;22:30:00;0.0;56.0;12.618105263157899
102;2021-05-31;22:15:00;0.0;56.0;12.618105263157899
103;2021-05-31;22:00:00;0.0;56.0;12.618105263157899
104;2021-05-31;21:45:00;0.0;56.0;12.618105263157899
105;2021-05-31;21:30:00;0.0;56.0;12.618105263157899
106;2021-05-31;21:15:00;0.0;56.0;12.618105263157899
107;2021-05-31;21:00:00;0.0;56.0;12.618105263157899
108;2021-05-31;20:45:00;0.0;56.0;12.618105263157899
109;2021-05-31;20:30:00;0.0;56.0;12.618105263157899
110;2021-05-31;20:15:00;0.0;56.0;12.618105263157899
111;2021-05-31;20:00:00;0.0;56.0;12.618105263157899
112;2021-05-31;19:45:00;0.0;56.0;12.618105263157899
113;2021-05-31;19:30:00;0.0;56.0;12.618105263157899
114;2021-05-31;19:15:00;0.0;56.0;12.618105263157899
115;2021-05-31;19:00:00;0.0;56.0;12.618105263157899
116;2021-05-31;18:45:00;0.0;56.0;12.618105263157899
117;2021-05-31;18:30:00;0.0;56.0;12.618105263157899
118;2021-05-31;18:15:00;0.0;56.0;12.618105263157899
119;2021-05-31;18:00:00;0.0;56.0;12.618105263157899
120;2021-05-31;17:45:00;0.0;56.0;12.618105263157899
121;2021-05-31;17:30:00;0.0;56.0;12.618105263157899
122;2021-05-31;17:15:00;0.0;56.0;12.618105263157899
123;2021-05-31;17:00:00;0.0;56.0;12.618105263157899
124;2021-05-31;16:45:00;0.0;56.0;12.618105263157899
125;2021-05-31;16:30:00;0.0;56.0;12.618105263157899
126;2021-05-31;16:15:00;0.0;56.0;12.618105263157899
127;2021-05-31;16:00:00;0.0;56.0;12.618105263157899
128;2021-05-31;15:45:00;0.0;56.0;12.618105263157899
129;2021-05-31;15:30:00;0.0;56.0;12.618105263157899
130;2021-05-31;15:15:00;0.0;56.0;12.618105263157899
131;2021-05-31;15:00:00;0.0;56.0;12.618105263157899
132;2021-05-31;14:45:00;0.0;56.0;12.618105263157899
133;2021-05-31;14:30:00;0.0;56.0;12.618105263157899
134;2021-05-31;14:15:00;0.0;56.0;12.618105263157899
135;2021-05-31;14:00:00;0.0;56.0;12.618105263157899
136;2021-05-31;13:45:00;0.0;56.0;12.618105263157899
137;2021-05-31;13:30:00;0.0;56.0;12.618105263157899
138;2021-05-31;13:15:00;0.0;56.0;12.618105263157899
139;2021-05-31;13:00:00;0.0;56.0;12.618105263157899
140;2021-05-31;12:45:00;0.0;57.0;12.618105263157899
141;2021-05-31;12:30:00;0.0;57.0;12.618105263157899
142;2021-05-31;12:15:00;0.0;57.0;12.618105263157899
143;2021-05-31;12:00:00;0.0;57.0;12.618105263157899
144;2021-05-31;11:45:00;0.0;57.0;12.618105263157899
145;2021-05-31;11:30:00;0.0;57.0;12.618105263157899
146;2021-05-31;11:15:00;0.0;57.0;12.618105263157899
147;2021-05-31;11:00:00;0.0;57.0;12.618105263157899
148;2021-05-31;10:45:00;0.0;57.0;12.618105263157899
149;2021-05-31;10:30:00;0.0;57.0;12.618105263157899
150;2021-05-31;10:15:00;0.0;57.0;12.618105263157899
151;2021-05-31;10:00:00;0.0;57.0;12.618105263157899
152;2021-05-31;09:45:00;0.0;57.0;12.618105263157899
153;2021-05-31;09:30:00;0.0;57.0;12.618105263157899
154;2021-05-31;09:15:00;0.0;57.0;12.618105263157899
155;2021-05-31;09:00:00;0.0;57.0;12.618105263157899
156;2021-05-31;08:45:00;0.0;57.0;12.618105263157899
157;2021-05-31;08:30:00;0.0;57.0;12.618105263157899
158;2021-05-31;08:15:00;0.0;57.0;12.618105263157899
159;2021-05-31;08:00:00;0.0;57.0;12.618105263157899
160;2021-05-31;07:45:00;0.0;57.0;12.618105263157899
161;2021-05-31;07:30:00;0.0;57.0;12.618105263157899
162;2021-05-31;07:15:00;0.0;56.0;12.618105263157899
163;2021-05-31;07:00:00;0.0;56.0;12.618105263157899
164;2021-05-31;06:45:00;0.0;57.0;12.618105263157899
165;2021-05-31;06:30:00;0.0;56.0;12.618105263157899
166;2021-05-31;06:15:00;0.0;56.0;12.618105263157899
167;2021-05-31;06:00:00;0.0;56.0;12.618105263157899
168;2021-05-31;05:45:00;0.0;56.0;12.618105263157899
169;2021-05-31;05:30:00;0.0;56.0;12.618105263157899
170;2021-05-31;05:15:00;0.0;56.0;12.618105263157899
171;2021-05-31;05:00:00;0.0;56.0;12.618105263157899
172;2021-05-31;04:45:00;0.0;56.0;12.618105263157899
173;2021-05-31;04:30:00;0.0;56.0;12.618105263157899
174;2021-05-31;04:15:00;0.0;56.0;12.618105263157899
175;2021-05-31;04:00:00;0.0;56.0;12.618105263157899
176;2021-05-31;03:45:00;0.0;57.0;12.618105263157899
177;2021-05-31;03:30:00;0.0;57.0;12.618105263157899
178;2021-05-31;03:15:00;0.0;56.0;12.618105263157899
179;2021-05-31;03:00:00;0.0;57.0;12.618105263157899
180;2021-05-31;02:45:00;0.0;57.0;12.618105263157899
181;2021-05-31;02:30:00;0.0;57.0;12.618105263157899
182;2021-05-31;02:15:00;0.0;57.0;12.618105263157899
183;2021-05-31;02:00:00;0.0;57.0;12.618105263157899
184;2021-05-31;01:45:00;0.0;57.0;12.618105263157899
185;2021-05-31;01:30:00;0.0;57.0;12.618105263157899
186;2021-05-31;01:15:00;0.0;57.0;12.618105263157899
187;2021-05-31;01:00:00;0.0;57.0;12.618105263157899
188;2021-05-31;00:45:00;0.0;57.0;12.618105263157899
189;2021-05-31;00:30:00;0.0;57.0;12.618105263157899
190;2021-05-31;00:15:00;0.0;57.0;12.618105263157899
191;2021-05-31;00:00:00;0.0;57.0;12.910000000000005
192;2021-05-30;23:45:00;0.0;57.0;12.910000000000005
193;2021-05-30;23:30:00;0.0;57.0;12.910000000000005
194;2021-05-30;23:15:00;0.0;57.0;12.910000000000005
195;2021-05-30;23:00:00;0.0;57.0;12.910000000000005
196;2021-05-30;22:45:00;0.0;57.0;12.910000000000005
197;2021-05-30;22:30:00;0.0;57.0;12.910000000000005
198;2021-05-30;22:15:00;0.0;57.0;12.910000000000005
199;2021-05-30;22:00:00;0.0;57.0;12.910000000000005
200;2021-05-30;21:45:00;0.0;57.0;12.910000000000005
201;2021-05-30;21:30:00;0.0;57.0;12.910000000000005
202;2021-05-30;21:15:00;0.0;57.0;12.910000000000005
203;2021-05-30;21:00:00;0.0;57.0;12.910000000000005
204;2021-05-30;20:45:00;0.0;57.0;12.910000000000005
205;2021-05-30;20:30:00;0.0;57.0;12.910000000000005
206;2021-05-30;20:15:00;0.0;57.0;12.910000000000005
207;2021-05-30;20:00:00;0.0;57.0;12.910000000000005
208;2021-05-30;19:45:00;0.0;57.0;12.910000000000005
209;2021-05-30;19:30:00;0.0;57.0;12.910000000000005
210;2021-05-30;19:15:00;0.0;57.0;12.910000000000005
211;2021-05-30;19:00:00;0.0;57.0;12.910000000000005
212;2021-05-30;18:45:00;0.0;57.0;12.910000000000005
213;2021-05-30;18:30:00;0.0;57.0;12.910000000000005
214;2021-05-30;18:15:00;0.0;57.0;12.910000000000005
215;2021-05-30;18:00:00;0.0;57.0;12.910000000000005
216;2021-05-30;17:45:00;0.0;57.0;12.910000000000005
217;2021-05-30;17:30:00;0.0;57.0;12.910000000000005
218;2021-05-30;17:15:00;0.0;57.0;12.910000000000005
219;2021-05-30;17:00:00;0.0;57.0;12.910000000000005
220;2021-05-30;16:45:00;0.0;57.0;12.910000000000005
221;2021-05-30;16:30:00;0.0;57.0;12.910000000000005
222;2021-05-30;16:15:00;0.0;57.0;12.910000000000005
223;2021-05-30;16:00:00;0.0;57.0;12.910000000000005
224;2021-05-30;15:45:00;0.0;57.0;12.910000000000005
225;2021-05-30;15:30:00;0.0;57.0;12.910000000000005
226;2021-05-30;15:15:00;0.0;57.0;12.910000000000005
227;2021-05-30;15:00:00;0.0;57.0;12.910000000000005
228;2021-05-30;14:45:00;0.0;57.0;12.910000000000005
229;2021-05-30;14:30:00;0.0;57.0;12.910000000000005
230;2021-05-30;14:15:00;0.0;57.0;12.910000000000005
231;2021-05-30;14:00:00;0.0;57.0;12.910000000000005
232;2021-05-30;13:45:00;0.0;58.0;12.910000000000005
233;2021-05-30;13:30:00;0.0;57.0;12.910000000000005
234;2021-05-30;13:15:00;0.0;58.0;12.910000000000005
235;2021-05-30;13:00:00;0.0;58.0;12.910000000000005
236;2021-05-30;12:45:00;0.0;57.0;12.910000000000005
237;2021-05-30;12:30:00;0.0;58.0;12.910000000000005
238;2021-05-30;12:15:00;0.0;57.0;12.910000000000005
239;2021-05-30;12:00:00;0.0;58.0;12.910000000000005
240;2021-05-30;11:45:00;0.0;57.0;12.910000000000005
241;2021-05-30;11:30:00;0.0;57.0;12.910000000000005
242;2021-05-30;11:15:00;0.0;57.0;12.910000000000005
243;2021-05-30;11:00:00;0.0;57.0;12.910000000000005
244;2021-05-30;10:45:00;0.0;57.0;12.910000000000005
245;2021-05-30;10:30:00;0.0;57.0;12.910000000000005
246;2021-05-30;10:15:00;0.0;57.0;12.910000000000005
247;2021-05-30;10:00:00;0.0;57.0;12.910000000000005
248;2021-05-30;09:45:00;0.0;57.0;12.910000000000005
249;2021-05-30;09:30:00;0.0;58.0;12.910000000000005
250;2021-05-30;09:15:00;0.0;57.0;12.910000000000005
251;2021-05-30;09:00:00;0.0;57.0;12.910000000000005
252;2021-05-30;08:45:00;0.0;57.0;12.910000000000005
253;2021-05-30;08:30:00;0.0;57.0;12.910000000000005
254;2021-05-30;08:15:00;0.0;57.0;12.910000000000005
255;2021-05-30;08:00:00;0.0;57.0;12.910000000000005
256;2021-05-30;07:45:00;0.0;57.0;12.910000000000005
257;2021-05-30;07:30:00;0.0;57.0;12.910000000000005
