;data;hora;chuva;nivel;vazao diaria
95;2021-06-01;00:00:00;0.0;16.0;34.6
191;2021-05-31;00:00:00;;18.0;35.32505263157893
287;2021-05-30;00:00:00;0.0;17.0;34.85617021276595
383;2021-05-29;00:00:00;0.0;16.0;
479;2021-05-28;00:00:00;0.0;16.0;34.60000000000001
575;2021-05-27;00:00:00;0.0;17.0;35.16
671;2021-05-26;00:00:00;0.0;17.0;0.0
