;data;hora;chuva;nivel;vazao diaria
0;2021-05-20;10:30:00;0.0;36.0;0.0
1;2021-05-20;10:15:00;0.0;36.0;0.0
2;2021-05-20;10:00:00;0.0;36.0;0.0
3;2021-05-20;09:45:00;0.0;36.0;0.0
4;2021-05-20;09:30:00;0.0;36.0;0.0
5;2021-05-20;09:15:00;0.0;36.0;0.0
6;2021-05-20;09:00:00;0.0;36.0;0.0
7;2021-05-20;08:45:00;0.0;36.0;0.0
8;2021-05-20;08:30:00;0.0;36.0;0.0
9;2021-05-20;08:15:00;0.0;36.0;0.0
10;2021-05-20;08:00:00;0.0;36.0;0.0
11;2021-05-20;07:45:00;0.0;36.0;0.0
12;2021-05-20;07:30:00;0.0;36.0;0.0
13;2021-05-20;07:15:00;0.0;36.0;0.0
14;2021-05-20;07:00:00;0.0;36.0;0.0
15;2021-05-20;06:45:00;0.0;36.0;0.0
16;2021-05-20;06:30:00;0.0;36.0;0.0
17;2021-05-20;06:15:00;0.0;36.0;0.0
18;2021-05-20;06:00:00;0.0;36.0;0.0
19;2021-05-20;05:45:00;0.0;36.0;0.0
20;2021-05-20;05:30:00;0.0;36.0;0.0
21;2021-05-20;05:15:00;0.0;36.0;0.0
22;2021-05-20;05:00:00;0.0;37.0;0.0
23;2021-05-20;04:45:00;0.0;37.0;0.0
24;2021-05-20;04:30:00;0.0;37.0;0.0
25;2021-05-20;04:15:00;0.0;37.0;0.0
26;2021-05-20;04:00:00;0.0;37.0;0.0
27;2021-05-20;03:45:00;0.0;37.0;0.0
28;2021-05-20;03:30:00;0.0;37.0;0.0
29;2021-05-20;03:15:00;0.0;37.0;0.0
30;2021-05-20;03:00:00;0.0;37.0;0.0
31;2021-05-20;02:45:00;0.0;38.0;0.0
32;2021-05-20;02:30:00;0.0;38.0;0.0
33;2021-05-20;02:15:00;0.0;38.0;0.0
34;2021-05-20;02:00:00;0.0;38.0;0.0
35;2021-05-20;01:45:00;0.0;38.0;0.0
36;2021-05-20;01:30:00;0.0;38.0;0.0
37;2021-05-20;01:15:00;0.0;38.0;0.0
38;2021-05-20;01:00:00;0.0;38.0;0.0
39;2021-05-20;00:45:00;0.0;38.0;0.0
40;2021-05-20;00:30:00;0.0;37.0;0.0
41;2021-05-20;00:15:00;0.0;37.0;0.0
42;2021-05-20;00:00:00;0.0;37.0;30.427789473684197
43;2021-05-19;23:45:00;0.0;37.0;30.427789473684197
44;2021-05-19;23:30:00;0.0;37.0;30.427789473684197
45;2021-05-19;23:15:00;0.0;37.0;30.427789473684197
46;2021-05-19;23:00:00;0.0;36.0;30.427789473684197
47;2021-05-19;22:45:00;0.0;36.0;30.427789473684197
48;2021-05-19;22:30:00;0.0;36.0;30.427789473684197
49;2021-05-19;22:15:00;0.0;36.0;30.427789473684197
50;2021-05-19;22:00:00;0.0;35.0;30.427789473684197
51;2021-05-19;21:45:00;0.0;35.0;30.427789473684197
52;2021-05-19;21:30:00;0.0;34.0;30.427789473684197
53;2021-05-19;21:15:00;0.0;34.0;30.427789473684197
54;2021-05-19;21:00:00;0.0;34.0;30.427789473684197
55;2021-05-19;20:45:00;0.0;34.0;30.427789473684197
56;2021-05-19;20:30:00;0.0;34.0;30.427789473684197
57;2021-05-19;20:15:00;0.0;34.0;30.427789473684197
58;2021-05-19;20:00:00;0.0;34.0;30.427789473684197
59;2021-05-19;19:45:00;0.0;34.0;30.427789473684197
60;2021-05-19;19:30:00;0.0;34.0;30.427789473684197
61;2021-05-19;19:15:00;0.0;34.0;30.427789473684197
62;2021-05-19;19:00:00;0.0;34.0;30.427789473684197
63;2021-05-19;18:45:00;0.0;34.0;30.427789473684197
64;2021-05-19;18:30:00;0.0;34.0;30.427789473684197
65;2021-05-19;18:15:00;0.0;34.0;30.427789473684197
66;2021-05-19;18:00:00;0.0;34.0;30.427789473684197
67;2021-05-19;17:45:00;0.0;34.0;30.427789473684197
68;2021-05-19;17:30:00;0.0;34.0;30.427789473684197
