;data;hora;chuva;nivel;vazao diaria
229;2021-05-30;14:30:00;0.0;33.0;21.31684210526315
230;2021-05-30;14:15:00;0.0;33.0;21.31684210526315
231;2021-05-30;14:00:00;0.0;33.0;21.31684210526315
232;2021-05-30;13:45:00;0.0;33.0;21.31684210526315
233;2021-05-30;13:30:00;0.0;33.0;21.31684210526315
234;2021-05-30;13:15:00;0.0;33.0;21.31684210526315
235;2021-05-30;13:00:00;0.0;33.0;21.31684210526315
236;2021-05-30;12:45:00;0.0;34.0;21.31684210526315
237;2021-05-30;12:30:00;0.0;34.0;21.31684210526315
238;2021-05-30;12:15:00;0.0;34.0;21.31684210526315
239;2021-05-30;12:00:00;0.0;34.0;21.31684210526315
240;2021-05-30;11:45:00;0.0;34.0;21.31684210526315
241;2021-05-30;11:30:00;0.0;34.0;21.31684210526315
242;2021-05-30;11:15:00;0.0;34.0;21.31684210526315
243;2021-05-30;11:00:00;0.0;34.0;21.31684210526315
244;2021-05-30;10:45:00;0.0;34.0;21.31684210526315
245;2021-05-30;10:30:00;0.0;34.0;21.31684210526315
246;2021-05-30;10:15:00;0.0;35.0;21.31684210526315
247;2021-05-30;10:00:00;0.0;35.0;21.31684210526315
248;2021-05-30;09:45:00;0.0;35.0;21.31684210526315
249;2021-05-30;09:30:00;0.0;35.0;21.31684210526315
250;2021-05-30;09:15:00;0.0;35.0;21.31684210526315
251;2021-05-30;09:00:00;0.0;35.0;21.31684210526315
252;2021-05-30;08:45:00;0.0;35.0;21.31684210526315
253;2021-05-30;08:30:00;0.0;35.0;21.31684210526315
254;2021-05-30;08:15:00;0.0;35.0;21.31684210526315
255;2021-05-30;08:00:00;0.0;35.0;21.31684210526315
256;2021-05-30;07:45:00;0.0;35.0;21.31684210526315
257;2021-05-30;07:30:00;0.0;35.0;21.31684210526315
258;2021-05-30;07:15:00;0.0;35.0;21.31684210526315
259;2021-05-30;07:00:00;0.0;35.0;21.31684210526315
260;2021-05-30;06:45:00;0.0;35.0;21.31684210526315
261;2021-05-30;06:30:00;0.0;35.0;21.31684210526315
262;2021-05-30;06:15:00;0.0;35.0;21.31684210526315
263;2021-05-30;06:00:00;0.0;35.0;21.31684210526315
264;2021-05-30;05:45:00;0.0;35.0;21.31684210526315
265;2021-05-30;05:30:00;0.0;35.0;21.31684210526315
266;2021-05-30;05:15:00;0.0;35.0;21.31684210526315
267;2021-05-30;05:00:00;0.0;35.0;21.31684210526315
268;2021-05-30;04:45:00;0.0;35.0;21.31684210526315
269;2021-05-30;04:30:00;0.0;34.0;21.31684210526315
270;2021-05-30;04:15:00;0.0;34.0;21.31684210526315
271;2021-05-30;04:00:00;0.0;34.0;21.31684210526315
272;2021-05-30;03:45:00;0.0;35.0;21.31684210526315
273;2021-05-30;03:30:00;0.0;34.0;21.31684210526315
274;2021-05-30;03:15:00;0.0;34.0;21.31684210526315
275;2021-05-30;03:00:00;0.0;34.0;21.31684210526315
276;2021-05-30;02:45:00;0.0;34.0;21.31684210526315
277;2021-05-30;02:30:00;0.0;34.0;21.31684210526315
278;2021-05-30;02:15:00;0.0;34.0;21.31684210526315
279;2021-05-30;02:00:00;0.0;34.0;21.31684210526315
280;2021-05-30;01:45:00;0.0;34.0;21.31684210526315
281;2021-05-30;01:30:00;0.0;34.0;21.31684210526315
282;2021-05-30;01:15:00;0.0;34.0;21.31684210526315
283;2021-05-30;01:00:00;0.0;34.0;21.31684210526315
284;2021-05-30;00:45:00;0.0;34.0;21.31684210526315
285;2021-05-30;00:30:00;0.0;34.0;21.31684210526315
286;2021-05-30;00:15:00;0.0;34.0;21.31684210526315
287;2021-05-30;00:00:00;0.0;34.0;21.287894736842098
288;2021-05-29;23:45:00;0.0;34.0;21.287894736842098
289;2021-05-29;23:30:00;0.0;34.0;21.287894736842098
290;2021-05-29;23:15:00;0.0;34.0;21.287894736842098
291;2021-05-29;23:00:00;0.0;34.0;21.287894736842098
292;2021-05-29;22:45:00;0.0;34.0;21.287894736842098
293;2021-05-29;22:30:00;0.0;34.0;21.287894736842098
294;2021-05-29;22:15:00;0.0;34.0;21.287894736842098
295;2021-05-29;22:00:00;0.0;34.0;21.287894736842098
296;2021-05-29;21:45:00;0.0;34.0;21.287894736842098
297;2021-05-29;21:30:00;0.0;34.0;21.287894736842098
298;2021-05-29;21:15:00;0.0;34.0;21.287894736842098
299;2021-05-29;21:00:00;0.0;34.0;21.287894736842098
300;2021-05-29;20:45:00;0.0;34.0;21.287894736842098
301;2021-05-29;20:30:00;0.0;34.0;21.287894736842098
